Year,game_id,Date,Time,Round,Stadium,City,Country,Team,team_goals,Opponent,opponent_goals,Observation
1958,112,6/11/1958, 19:00 ,Group 2,Idrottsparken,Norrkï¿½Ping ,Sweden,Paraguay,3,Scotland,2, 
1958,112,6/11/1958, 19:00 ,Group 2,Idrottsparken,Norrkï¿½Ping ,Sweden,Scotland,2,Paraguay,3, 
1958,113,6/11/1958, 19:00 ,Group 2,Arosvallen,Vasteras ,Sweden,Yugoslavia,3,France,2, 
1958,113,6/11/1958, 19:00 ,Group 2,Arosvallen,Vasteras ,Sweden,France,2,Yugoslavia,3, 
1958,114,6/11/1958, 19:00 ,Group 4,Ryavallen,Boras ,Sweden,Soviet Union,2,Austria,0, 
1958,114,6/11/1958, 19:00 ,Group 4,Ryavallen,Boras ,Sweden,Austria,0,Soviet Union,2, 
1958,115,6/11/1958, 19:00 ,Group 1,Olympia Stadium,Helsingborg ,Sweden,Germany FR,2,Czechoslovakia,2, 
1958,115,6/11/1958, 19:00 ,Group 1,Olympia Stadium,Helsingborg ,Sweden,Czechoslovakia,2,Germany FR,2, 
1958,116,6/11/1958, 19:00 ,Group 1,Orjans Vall,Halmstad ,Sweden,Argentina,3,Northern Ireland,1, 
1958,116,6/11/1958, 19:00 ,Group 1,Orjans Vall,Halmstad ,Sweden,Northern Ireland,1,Argentina,3, 
1958,117,6/12/1958, 19:00 ,Group 3,Rasunda Stadium,Solna ,Sweden,Sweden,2,Hungary,1, 
1958,117,6/12/1958, 19:00 ,Group 3,Rasunda Stadium,Solna ,Sweden,Hungary,1,Sweden,2, 
1958,118,6/15/1958, 14:00 ,Group 3,Rasunda Stadium,Solna ,Sweden,Sweden,0,Wales,0, 
1958,118,6/15/1958, 14:00 ,Group 3,Rasunda Stadium,Solna ,Sweden,Wales,0,Sweden,0, 
1958,119,6/15/1958, 19:00 ,Group 4,Nya Ullevi,Gothenburg ,Sweden,Brazil,2,Soviet Union,0, 
1958,119,6/15/1958, 19:00 ,Group 4,Nya Ullevi,Gothenburg ,Sweden,Soviet Union,0,Brazil,2, 
1958,120,6/15/1958, 19:00 ,Group 1,Malmo Stadion,Malmï¿½ ,Sweden,Germany FR,2,Northern Ireland,2, 
1958,120,6/15/1958, 19:00 ,Group 1,Malmo Stadion,Malmï¿½ ,Sweden,Northern Ireland,2,Germany FR,2, 
1958,121,6/15/1958, 19:00 ,Group 3,Jarnvallen,Sandviken ,Sweden,Hungary,4,Mexico,0, 
1958,121,6/15/1958, 19:00 ,Group 3,Jarnvallen,Sandviken ,Sweden,Mexico,0,Hungary,4, 
1958,122,6/15/1958, 19:00 ,Group 2,Tunavallen,Eskilstuna ,Sweden,Paraguay,3,Yugoslavia,3, 
1958,122,6/15/1958, 19:00 ,Group 2,Tunavallen,Eskilstuna ,Sweden,Yugoslavia,3,Paraguay,3, 
1958,123,6/15/1958, 19:00 ,Group 2,Eyravallen,Orebro ,Sweden,France,2,Scotland,1, 
1958,123,6/15/1958, 19:00 ,Group 2,Eyravallen,Orebro ,Sweden,Scotland,1,France,2, 
1958,124,6/15/1958, 19:00 ,Group 4,Ryavallen,Boras ,Sweden,England,2,Austria,2, 
1958,124,6/15/1958, 19:00 ,Group 4,Ryavallen,Boras ,Sweden,Austria,2,England,2, 
1958,125,6/15/1958, 19:00 ,Group 1,Olympia Stadium,Helsingborg ,Sweden,Czechoslovakia,6,Argentina,1, 
1958,125,6/15/1958, 19:00 ,Group 1,Olympia Stadium,Helsingborg ,Sweden,Argentina,1,Czechoslovakia,6, 
1958,126,6/17/1958, 19:00 ,Group 4,Nya Ullevi,Gothenburg ,Sweden,Soviet Union,1,England,0, 
1958,126,6/17/1958, 19:00 ,Group 4,Nya Ullevi,Gothenburg ,Sweden,England,0,Soviet Union,1, 
1958,127,6/17/1958, 19:00 ,Group 1,Malmo Stadion,Malmï¿½ ,Sweden,Northern Ireland,2,Czechoslovakia,1,Northern Ireland win after extra time 
1958,127,6/17/1958, 19:00 ,Group 1,Malmo Stadion,Malmï¿½ ,Sweden,Czechoslovakia,1,Northern Ireland,2,Northern Ireland win after extra time 
1958,128,6/17/1958, 19:00 ,Group 3,Rasunda Stadium,Solna ,Sweden,Wales,2,Hungary,1, 
1958,128,6/17/1958, 19:00 ,Group 3,Rasunda Stadium,Solna ,Sweden,Hungary,1,Wales,2, 
1958,129,6/19/1958, 19:00 ,Quarter-finals,Nya Ullevi,Gothenburg ,Sweden,Brazil,1,Wales,0, 
1958,129,6/19/1958, 19:00 ,Quarter-finals,Nya Ullevi,Gothenburg ,Sweden,Wales,0,Brazil,1, 
1958,130,6/19/1958, 19:00 ,Quarter-finals,Malmo Stadion,Malmï¿½ ,Sweden,Germany FR,1,Yugoslavia,0, 
1958,130,6/19/1958, 19:00 ,Quarter-finals,Malmo Stadion,Malmï¿½ ,Sweden,Yugoslavia,0,Germany FR,1, 
1958,131,6/19/1958, 19:00 ,Quarter-finals,Rasunda Stadium,Solna ,Sweden,Sweden,2,Soviet Union,0, 
1958,131,6/19/1958, 19:00 ,Quarter-finals,Rasunda Stadium,Solna ,Sweden,Soviet Union,0,Sweden,2, 
1958,132,6/19/1958, 19:00 ,Quarter-finals,Idrottsparken,Norrkï¿½Ping ,Sweden,France,4,Northern Ireland,0, 
1958,132,6/19/1958, 19:00 ,Quarter-finals,Idrottsparken,Norrkï¿½Ping ,Sweden,Northern Ireland,0,France,4, 
1958,133,6/24/1958, 19:00 ,Semi-finals,Nya Ullevi,Gothenburg ,Sweden,Sweden,3,Germany FR,1, 
1958,133,6/24/1958, 19:00 ,Semi-finals,Nya Ullevi,Gothenburg ,Sweden,Germany FR,1,Sweden,3, 
1958,134,6/24/1958, 19:00 ,Semi-finals,Rasunda Stadium,Solna ,Sweden,Brazil,5,France,2, 
1958,134,6/24/1958, 19:00 ,Semi-finals,Rasunda Stadium,Solna ,Sweden,France,2,Brazil,5, 
1958,135,6/28/1958, 17:00 ,Match for third place,Nya Ullevi,Gothenburg ,Sweden,France,6,Germany FR,3, 
1958,135,6/28/1958, 17:00 ,Match for third place,Nya Ullevi,Gothenburg ,Sweden,Germany FR,3,France,6, 
1958,136,6/29/1958, 15:00 ,Final,Rasunda Stadium,Solna ,Sweden,Brazil,5,Sweden,2, 
1958,136,6/29/1958, 15:00 ,Final,Rasunda Stadium,Solna ,Sweden,Sweden,2,Brazil,5, 
1962,137,5/30/1962, 15:00 ,Group 1,Carlos Dittborn,Arica ,Chile,Uruguay,2,Colombia,1, 
1962,137,5/30/1962, 15:00 ,Group 1,Carlos Dittborn,Arica ,Chile,Colombia,1,Uruguay,2, 
1962,138,5/30/1962, 15:00 ,Group 3,Estadio Sausalito,Vina Del Mar ,Chile,Brazil,2,Mexico,0, 
1962,138,5/30/1962, 15:00 ,Group 3,Estadio Sausalito,Vina Del Mar ,Chile,Mexico,0,Brazil,2, 
1962,139,5/30/1962, 15:00 ,Group 4,Estadio El Teniente-Codelco,Rancagua ,Chile,Argentina,1,Bulgaria,0, 
1962,139,5/30/1962, 15:00 ,Group 4,Estadio El Teniente-Codelco,Rancagua ,Chile,Bulgaria,0,Argentina,1, 
1962,140,5/30/1962, 15:00 ,Group 2,Nacional,Santiago De Chile ,Chile,Chile,3,Switzerland,1, 
1962,140,5/30/1962, 15:00 ,Group 2,Nacional,Santiago De Chile ,Chile,Switzerland,1,Chile,3, 
1962,141,5/31/1962, 15:00 ,Group 1,Carlos Dittborn,Arica ,Chile,Soviet Union,2,Yugoslavia,0, 
1962,141,5/31/1962, 15:00 ,Group 1,Carlos Dittborn,Arica ,Chile,Yugoslavia,0,Soviet Union,2, 
1962,142,5/31/1962, 15:00 ,Group 3,Estadio Sausalito,Vina Del Mar ,Chile,Czechoslovakia,1,Spain,0, 
1962,142,5/31/1962, 15:00 ,Group 3,Estadio Sausalito,Vina Del Mar ,Chile,Spain,0,Czechoslovakia,1, 
1962,143,5/31/1962, 15:00 ,Group 4,Estadio El Teniente-Codelco,Rancagua ,Chile,Hungary,2,England,1, 
1962,143,5/31/1962, 15:00 ,Group 4,Estadio El Teniente-Codelco,Rancagua ,Chile,England,1,Hungary,2, 
1962,144,5/31/1962, 15:00 ,Group 2,Nacional,Santiago De Chile ,Chile,Germany FR,0,Italy,0, 
1962,144,5/31/1962, 15:00 ,Group 2,Nacional,Santiago De Chile ,Chile,Italy,0,Germany FR,0, 
1962,145,6/2/1962, 15:00 ,Group 1,Carlos Dittborn,Arica ,Chile,Yugoslavia,3,Uruguay,1, 
1962,145,6/2/1962, 15:00 ,Group 1,Carlos Dittborn,Arica ,Chile,Uruguay,1,Yugoslavia,3, 
1962,146,6/2/1962, 15:00 ,Group 3,Estadio Sausalito,Vina Del Mar ,Chile,Brazil,0,Czechoslovakia,0, 
1962,146,6/2/1962, 15:00 ,Group 3,Estadio Sausalito,Vina Del Mar ,Chile,Czechoslovakia,0,Brazil,0, 
1962,147,6/2/1962, 15:00 ,Group 4,Estadio El Teniente-Codelco,Rancagua ,Chile,England,3,Argentina,1, 
1962,147,6/2/1962, 15:00 ,Group 4,Estadio El Teniente-Codelco,Rancagua ,Chile,Argentina,1,England,3, 
1962,148,6/2/1962, 15:00 ,Group 2,Nacional,Santiago De Chile ,Chile,Chile,2,Italy,0, 
1962,148,6/2/1962, 15:00 ,Group 2,Nacional,Santiago De Chile ,Chile,Italy,0,Chile,2, 
1962,149,6/3/1962, 15:00 ,Group 1,Carlos Dittborn,Arica ,Chile,Soviet Union,4,Colombia,4, 
1962,149,6/3/1962, 15:00 ,Group 1,Carlos Dittborn,Arica ,Chile,Colombia,4,Soviet Union,4, 
1962,150,6/3/1962, 15:00 ,Group 3,Estadio Sausalito,Vina Del Mar ,Chile,Spain,1,Mexico,0, 
1962,150,6/3/1962, 15:00 ,Group 3,Estadio Sausalito,Vina Del Mar ,Chile,Mexico,0,Spain,1, 
1962,151,6/3/1962, 15:00 ,Group 4,Estadio El Teniente-Codelco,Rancagua ,Chile,Hungary,6,Bulgaria,1, 
1962,151,6/3/1962, 15:00 ,Group 4,Estadio El Teniente-Codelco,Rancagua ,Chile,Bulgaria,1,Hungary,6, 
1962,152,6/3/1962, 15:00 ,Group 2,Nacional,Santiago De Chile ,Chile,Germany FR,2,Switzerland,1, 
1962,152,6/3/1962, 15:00 ,Group 2,Nacional,Santiago De Chile ,Chile,Switzerland,1,Germany FR,2, 
1962,153,6/6/1962, 15:00 ,Group 1,Carlos Dittborn,Arica ,Chile,Soviet Union,2,Uruguay,1, 
1962,153,6/6/1962, 15:00 ,Group 1,Carlos Dittborn,Arica ,Chile,Uruguay,1,Soviet Union,2, 
1962,154,6/6/1962, 15:00 ,Group 3,Estadio Sausalito,Vina Del Mar ,Chile,Brazil,2,Spain,1, 
1962,154,6/6/1962, 15:00 ,Group 3,Estadio Sausalito,Vina Del Mar ,Chile,Spain,1,Brazil,2, 
1962,155,6/6/1962, 15:00 ,Group 4,Estadio El Teniente-Codelco,Rancagua ,Chile,Hungary,0,Argentina,0, 
1962,155,6/6/1962, 15:00 ,Group 4,Estadio El Teniente-Codelco,Rancagua ,Chile,Argentina,0,Hungary,0, 
1962,156,6/6/1962, 15:00 ,Group 2,Nacional,Santiago De Chile ,Chile,Germany FR,2,Chile,0, 
1962,156,6/6/1962, 15:00 ,Group 2,Nacional,Santiago De Chile ,Chile,Chile,0,Germany FR,2, 
1962,157,6/7/1962, 15:00 ,Group 1,Carlos Dittborn,Arica ,Chile,Yugoslavia,5,Colombia,0, 
1962,157,6/7/1962, 15:00 ,Group 1,Carlos Dittborn,Arica ,Chile,Colombia,0,Yugoslavia,5, 
1962,158,6/7/1962, 15:00 ,Group 3,Estadio Sausalito,Vina Del Mar ,Chile,Mexico,3,Czechoslovakia,1, 
1962,158,6/7/1962, 15:00 ,Group 3,Estadio Sausalito,Vina Del Mar ,Chile,Czechoslovakia,1,Mexico,3, 
1962,159,6/7/1962, 15:00 ,Group 4,Estadio El Teniente-Codelco,Rancagua ,Chile,England,0,Bulgaria,0, 
1962,159,6/7/1962, 15:00 ,Group 4,Estadio El Teniente-Codelco,Rancagua ,Chile,Bulgaria,0,England,0, 
1962,160,6/7/1962, 15:00 ,Group 2,Nacional,Santiago De Chile ,Chile,Italy,3,Switzerland,0, 
1962,160,6/7/1962, 15:00 ,Group 2,Nacional,Santiago De Chile ,Chile,Switzerland,0,Italy,3, 
1962,161,6/10/1962, 14:30 ,Quarter-finals,Carlos Dittborn,Arica ,Chile,Chile,2,Soviet Union,1, 
1962,161,6/10/1962, 14:30 ,Quarter-finals,Carlos Dittborn,Arica ,Chile,Soviet Union,1,Chile,2, 
1962,162,6/10/1962, 14:30 ,Quarter-finals,Estadio Sausalito,Vina Del Mar ,Chile,Brazil,3,England,1, 
1962,162,6/10/1962, 14:30 ,Quarter-finals,Estadio Sausalito,Vina Del Mar ,Chile,England,1,Brazil,3, 
1962,163,6/10/1962, 14:30 ,Quarter-finals,Estadio El Teniente-Codelco,Rancagua ,Chile,Czechoslovakia,1,Hungary,0, 
1962,163,6/10/1962, 14:30 ,Quarter-finals,Estadio El Teniente-Codelco,Rancagua ,Chile,Hungary,0,Czechoslovakia,1, 
1962,164,6/10/1962, 14:30 ,Quarter-finals,Nacional,Santiago De Chile ,Chile,Yugoslavia,1,Germany FR,0, 
1962,164,6/10/1962, 14:30 ,Quarter-finals,Nacional,Santiago De Chile ,Chile,Germany FR,0,Yugoslavia,1, 
1962,165,6/13/1962, 14:30 ,Semi-finals,Estadio Sausalito,Vina Del Mar ,Chile,Czechoslovakia,3,Yugoslavia,1, 
1962,165,6/13/1962, 14:30 ,Semi-finals,Estadio Sausalito,Vina Del Mar ,Chile,Yugoslavia,1,Czechoslovakia,3, 
1962,166,6/13/1962, 14:30 ,Semi-finals,Nacional,Santiago De Chile ,Chile,Brazil,4,Chile,2, 
1962,166,6/13/1962, 14:30 ,Semi-finals,Nacional,Santiago De Chile ,Chile,Chile,2,Brazil,4, 
1962,167,6/16/1962, 14:30 ,Match for third place,Nacional,Santiago De Chile ,Chile,Chile,1,Yugoslavia,0, 
1962,167,6/16/1962, 14:30 ,Match for third place,Nacional,Santiago De Chile ,Chile,Yugoslavia,0,Chile,1, 
1962,168,6/17/1962, 14:30 ,Final,Nacional,Santiago De Chile ,Chile,Brazil,3,Czechoslovakia,1, 
1962,168,6/17/1962, 14:30 ,Final,Nacional,Santiago De Chile ,Chile,Czechoslovakia,1,Brazil,3, 
1966,169,7/11/1966, 19:30 ,Group 1,Wembley Stadium,London ,England,England,0,Uruguay,0, 
1966,169,7/11/1966, 19:30 ,Group 1,Wembley Stadium,London ,England,Uruguay,0,England,0, 
1966,170,7/12/1966, 19:30 ,Group 2,Hillsborough,Sheffield ,England,Germany FR,5,Switzerland,0, 
1966,170,7/12/1966, 19:30 ,Group 2,Hillsborough,Sheffield ,England,Switzerland,0,Germany FR,5, 
1966,171,7/12/1966, 19:30 ,Group 3,Goodison Park,Liverpool ,England,Brazil,2,Bulgaria,0, 
1966,171,7/12/1966, 19:30 ,Group 3,Goodison Park,Liverpool ,England,Bulgaria,0,Brazil,2, 
1966,172,7/12/1966, 19:30 ,Group 4,Ayresome Park,Middlesbrough ,England,Soviet Union,3,Korea DPR,0, 
1966,172,7/12/1966, 19:30 ,Group 4,Ayresome Park,Middlesbrough ,England,Korea DPR,0,Soviet Union,3, 
1966,173,7/13/1966, 19:30 ,Group 1,Wembley Stadium,London ,England,France,1,Mexico,1, 
1966,173,7/13/1966, 19:30 ,Group 1,Wembley Stadium,London ,England,Mexico,1,France,1, 
1966,174,7/13/1966, 19:30 ,Group 3,Old Trafford Stadium,Manchester ,England,Portugal,3,Hungary,1, 
1966,174,7/13/1966, 19:30 ,Group 3,Old Trafford Stadium,Manchester ,England,Hungary,1,Portugal,3, 
1966,175,7/13/1966, 19:30 ,Group 2,Villa Park,Birmingham ,England,Argentina,2,Spain,1, 
1966,175,7/13/1966, 19:30 ,Group 2,Villa Park,Birmingham ,England,Spain,1,Argentina,2, 
1966,176,7/13/1966, 19:30 ,Group 4,Roker Park Ground,Sunderland ,England,Italy,2,Chile,0, 
1966,176,7/13/1966, 19:30 ,Group 4,Roker Park Ground,Sunderland ,England,Chile,0,Italy,2, 
1966,177,7/15/1966, 19:30 ,Group 1,White City,London ,England,Uruguay,2,France,1, 
1966,177,7/15/1966, 19:30 ,Group 1,White City,London ,England,France,1,Uruguay,2, 
1966,178,7/15/1966, 19:30 ,Group 2,Hillsborough,Sheffield ,England,Spain,2,Switzerland,1, 
1966,178,7/15/1966, 19:30 ,Group 2,Hillsborough,Sheffield ,England,Switzerland,1,Spain,2, 
1966,179,7/15/1966, 19:30 ,Group 3,Goodison Park,Liverpool ,England,Hungary,3,Brazil,1, 
1966,179,7/15/1966, 19:30 ,Group 3,Goodison Park,Liverpool ,England,Brazil,1,Hungary,3, 
1966,180,7/15/1966, 19:30 ,Group 4,Ayresome Park,Middlesbrough ,England,Korea DPR,1,Chile,1, 
1966,180,7/15/1966, 19:30 ,Group 4,Ayresome Park,Middlesbrough ,England,Chile,1,Korea DPR,1, 
1966,181,7/16/1966, 15:00 ,Group 3,Old Trafford Stadium,Manchester ,England,Portugal,3,Bulgaria,0, 
1966,181,7/16/1966, 15:00 ,Group 3,Old Trafford Stadium,Manchester ,England,Bulgaria,0,Portugal,3, 
1966,182,7/16/1966, 15:00 ,Group 2,Villa Park,Birmingham ,England,Germany FR,0,Argentina,0, 
1966,182,7/16/1966, 15:00 ,Group 2,Villa Park,Birmingham ,England,Argentina,0,Germany FR,0, 
1966,183,7/16/1966, 15:00 ,Group 4,Roker Park Ground,Sunderland ,England,Soviet Union,1,Italy,0, 
1966,183,7/16/1966, 15:00 ,Group 4,Roker Park Ground,Sunderland ,England,Italy,0,Soviet Union,1, 
1966,184,7/16/1966, 19:30 ,Group 1,Wembley Stadium,London ,England,England,2,Mexico,0, 
1966,184,7/16/1966, 19:30 ,Group 1,Wembley Stadium,London ,England,Mexico,0,England,2, 
1966,185,7/19/1966, 16:30 ,Group 1,Wembley Stadium,London ,England,Uruguay,0,Mexico,0, 
1966,185,7/19/1966, 16:30 ,Group 1,Wembley Stadium,London ,England,Mexico,0,Uruguay,0, 
1966,186,7/19/1966, 19:30 ,Group 2,Hillsborough,Sheffield ,England,Argentina,2,Switzerland,0, 
1966,186,7/19/1966, 19:30 ,Group 2,Hillsborough,Sheffield ,England,Switzerland,0,Argentina,2, 
1966,187,7/19/1966, 19:30 ,Group 3,Goodison Park,Liverpool ,England,Portugal,3,Brazil,1, 
1966,187,7/19/1966, 19:30 ,Group 3,Goodison Park,Liverpool ,England,Brazil,1,Portugal,3, 
1966,188,7/19/1966, 19:30 ,Group 4,Ayresome Park,Middlesbrough ,England,Korea DPR,1,Italy,0, 
1966,188,7/19/1966, 19:30 ,Group 4,Ayresome Park,Middlesbrough ,England,Italy,0,Korea DPR,1, 
1966,189,7/20/1966, 19:30 ,Group 1,Wembley Stadium,London ,England,England,2,France,0, 
1966,189,7/20/1966, 19:30 ,Group 1,Wembley Stadium,London ,England,France,0,England,2, 
1966,190,7/20/1966, 19:30 ,Group 3,Old Trafford Stadium,Manchester ,England,Hungary,3,Bulgaria,1, 
1966,190,7/20/1966, 19:30 ,Group 3,Old Trafford Stadium,Manchester ,England,Bulgaria,1,Hungary,3, 
1966,191,7/20/1966, 19:30 ,Group 2,Villa Park,Birmingham ,England,Germany FR,2,Spain,1, 
1966,191,7/20/1966, 19:30 ,Group 2,Villa Park,Birmingham ,England,Spain,1,Germany FR,2, 
1966,192,7/20/1966, 19:30 ,Group 4,Roker Park Ground,Sunderland ,England,Soviet Union,2,Chile,1, 
1966,192,7/20/1966, 19:30 ,Group 4,Roker Park Ground,Sunderland ,England,Chile,1,Soviet Union,2, 
1966,193,7/23/1966, 15:00 ,Quarter-finals,Wembley Stadium,London ,England,England,1,Argentina,0, 
1966,193,7/23/1966, 15:00 ,Quarter-finals,Wembley Stadium,London ,England,Argentina,0,England,1, 
1966,194,7/23/1966, 15:00 ,Quarter-finals,Hillsborough,Sheffield ,England,Germany FR,4,Uruguay,0, 
1966,194,7/23/1966, 15:00 ,Quarter-finals,Hillsborough,Sheffield ,England,Uruguay,0,Germany FR,4, 
1966,195,7/23/1966, 15:00 ,Quarter-finals,Roker Park Ground,Sunderland ,England,Soviet Union,2,Hungary,1, 
1966,195,7/23/1966, 15:00 ,Quarter-finals,Roker Park Ground,Sunderland ,England,Hungary,1,Soviet Union,2, 
1966,196,7/23/1966, 15:00 ,Quarter-finals,Goodison Park,Liverpool ,England,Portugal,5,Korea DPR,3, 
1966,196,7/23/1966, 15:00 ,Quarter-finals,Goodison Park,Liverpool ,England,Korea DPR,3,Portugal,5, 
1966,197,7/25/1966, 19:30 ,Semi-finals,Goodison Park,Liverpool ,England,Germany FR,2,Soviet Union,1, 
1966,197,7/25/1966, 19:30 ,Semi-finals,Goodison Park,Liverpool ,England,Soviet Union,1,Germany FR,2, 
1966,198,7/26/1966, 19:30 ,Semi-finals,Wembley Stadium,London ,England,England,2,Portugal,1, 
1966,198,7/26/1966, 19:30 ,Semi-finals,Wembley Stadium,London ,England,Portugal,1,England,2, 
1966,199,7/28/1966, 19:30 ,Match for third place,Wembley Stadium,London ,England,Portugal,2,Soviet Union,1, 
1966,199,7/28/1966, 19:30 ,Match for third place,Wembley Stadium,London ,England,Soviet Union,1,Portugal,2, 
1966,200,7/30/1966, 15:00 ,Final,Wembley Stadium,London ,England,England,4,Germany FR,2,England win after extra time 
1966,200,7/30/1966, 15:00 ,Final,Wembley Stadium,London ,England,Germany FR,2,England,4,England win after extra time 
1970,201,5/31/1970, 12:00 ,Group 1,Estadio Azteca,Mexico City ,Mexico,Mexico,0,Soviet Union,0, 
1970,201,5/31/1970, 12:00 ,Group 1,Estadio Azteca,Mexico City ,Mexico,Soviet Union,0,Mexico,0, 
1970,202,6/2/1970, 16:00 ,Group 2,Cuauhtemoc,Puebla ,Mexico,Uruguay,2,Israel,0, 
1970,202,6/2/1970, 16:00 ,Group 2,Cuauhtemoc,Puebla ,Mexico,Israel,0,Uruguay,2, 
1970,203,6/2/1970, 16:00 ,Group 4,Nou Camp - Estadio Leï¿½n,Leon ,Mexico,Peru,3,Bulgaria,2, 
1970,203,6/2/1970, 16:00 ,Group 4,Nou Camp - Estadio Leï¿½n,Leon ,Mexico,Bulgaria,2,Peru,3, 
1970,204,6/2/1970, 16:00 ,Group 3,Jalisco,Guadalajara ,Mexico,England,1,Romania,0, 
1970,204,6/2/1970, 16:00 ,Group 3,Jalisco,Guadalajara ,Mexico,Romania,0,England,1, 
1970,205,6/3/1970, 16:00 ,Group 2,Luis Dosal,Toluca ,Mexico,Italy,1,Sweden,0, 
1970,205,6/3/1970, 16:00 ,Group 2,Luis Dosal,Toluca ,Mexico,Sweden,0,Italy,1, 
1970,206,6/3/1970, 16:00 ,Group 4,Nou Camp - Estadio Leï¿½n,Leon ,Mexico,Germany FR,2,Morocco,1, 
1970,206,6/3/1970, 16:00 ,Group 4,Nou Camp - Estadio Leï¿½n,Leon ,Mexico,Morocco,1,Germany FR,2, 
1970,207,6/3/1970, 16:00 ,Group 3,Jalisco,Guadalajara ,Mexico,Brazil,4,Czechoslovakia,1, 
1970,207,6/3/1970, 16:00 ,Group 3,Jalisco,Guadalajara ,Mexico,Czechoslovakia,1,Brazil,4, 
1970,208,6/3/1970, 16:00 ,Group 1,Estadio Azteca,Mexico City ,Mexico,Belgium,3,El Salvador,0, 
1970,208,6/3/1970, 16:00 ,Group 1,Estadio Azteca,Mexico City ,Mexico,El Salvador,0,Belgium,3, 
1970,209,6/6/1970, 16:00 ,Group 2,Cuauhtemoc,Puebla ,Mexico,Uruguay,0,Italy,0, 
1970,209,6/6/1970, 16:00 ,Group 2,Cuauhtemoc,Puebla ,Mexico,Italy,0,Uruguay,0, 
1970,210,6/6/1970, 16:00 ,Group 4,Nou Camp - Estadio Leï¿½n,Leon ,Mexico,Peru,3,Morocco,0, 
1970,210,6/6/1970, 16:00 ,Group 4,Nou Camp - Estadio Leï¿½n,Leon ,Mexico,Morocco,0,Peru,3, 
1970,211,6/6/1970, 16:00 ,Group 3,Jalisco,Guadalajara ,Mexico,Romania,2,Czechoslovakia,1, 
1970,211,6/6/1970, 16:00 ,Group 3,Jalisco,Guadalajara ,Mexico,Czechoslovakia,1,Romania,2, 
1970,212,6/6/1970, 16:00 ,Group 1,Estadio Azteca,Mexico City ,Mexico,Soviet Union,4,Belgium,1, 
1970,212,6/6/1970, 16:00 ,Group 1,Estadio Azteca,Mexico City ,Mexico,Belgium,1,Soviet Union,4, 
1970,213,6/7/1970, 12:00 ,Group 2,Luis Dosal,Toluca ,Mexico,Sweden,1,Israel,1, 
1970,213,6/7/1970, 12:00 ,Group 2,Luis Dosal,Toluca ,Mexico,Israel,1,Sweden,1, 
1970,214,6/7/1970, 12:00 ,Group 4,Nou Camp - Estadio Leï¿½n,Leon ,Mexico,Germany FR,5,Bulgaria,2, 
1970,214,6/7/1970, 12:00 ,Group 4,Nou Camp - Estadio Leï¿½n,Leon ,Mexico,Bulgaria,2,Germany FR,5, 
1970,215,6/7/1970, 12:00 ,Group 3,Jalisco,Guadalajara ,Mexico,Brazil,1,England,0, 
1970,215,6/7/1970, 12:00 ,Group 3,Jalisco,Guadalajara ,Mexico,England,0,Brazil,1, 
1970,216,6/7/1970, 12:00 ,Group 1,Estadio Azteca,Mexico City ,Mexico,Mexico,4,El Salvador,0, 
1970,216,6/7/1970, 12:00 ,Group 1,Estadio Azteca,Mexico City ,Mexico,El Salvador,0,Mexico,4, 
1970,217,6/10/1970, 16:00 ,Group 2,Cuauhtemoc,Puebla ,Mexico,Sweden,1,Uruguay,0, 
1970,217,6/10/1970, 16:00 ,Group 2,Cuauhtemoc,Puebla ,Mexico,Uruguay,0,Sweden,1, 
1970,218,6/10/1970, 16:00 ,Group 4,Nou Camp - Estadio Leï¿½n,Leon ,Mexico,Germany FR,3,Peru,1, 
1970,218,6/10/1970, 16:00 ,Group 4,Nou Camp - Estadio Leï¿½n,Leon ,Mexico,Peru,1,Germany FR,3, 
1970,219,6/10/1970, 16:00 ,Group 3,Jalisco,Guadalajara ,Mexico,Brazil,3,Romania,2, 
1970,219,6/10/1970, 16:00 ,Group 3,Jalisco,Guadalajara ,Mexico,Romania,2,Brazil,3, 
1970,220,6/10/1970, 16:00 ,Group 1,Estadio Azteca,Mexico City ,Mexico,Soviet Union,2,El Salvador,0, 
1970,220,6/10/1970, 16:00 ,Group 1,Estadio Azteca,Mexico City ,Mexico,El Salvador,0,Soviet Union,2, 
1970,221,6/11/1970, 16:00 ,Group 2,Luis Dosal,Toluca ,Mexico,Italy,0,Israel,0, 
1970,221,6/11/1970, 16:00 ,Group 2,Luis Dosal,Toluca ,Mexico,Israel,0,Italy,0, 
1970,222,6/11/1970, 16:00 ,Group 4,Nou Camp - Estadio Leï¿½n,Leon ,Mexico,Bulgaria,1,Morocco,1, 
1970,222,6/11/1970, 16:00 ,Group 4,Nou Camp - Estadio Leï¿½n,Leon ,Mexico,Morocco,1,Bulgaria,1, 
1970,223,6/11/1970, 16:00 ,Group 3,Jalisco,Guadalajara ,Mexico,England,1,Czechoslovakia,0, 
1970,223,6/11/1970, 16:00 ,Group 3,Jalisco,Guadalajara ,Mexico,Czechoslovakia,0,England,1, 
1970,224,6/11/1970, 16:00 ,Group 1,Estadio Azteca,Mexico City ,Mexico,Mexico,1,Belgium,0, 
1970,224,6/11/1970, 16:00 ,Group 1,Estadio Azteca,Mexico City ,Mexico,Belgium,0,Mexico,1, 
1970,225,6/14/1970, 12:00 ,Quarter-finals,Luis Dosal,Toluca ,Mexico,Italy,4,Mexico,1, 
